,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
184,1987,10,29,4,829.0,828,1242.0,1233,AA,82,,193.0,185.0,,9.0,1.0,DFW,LGA,1389.0,,,0,,0,,,,,
185,1987,12,7,1,1303.0,1300,1410.0,1413,PS,1716,,67.0,73.0,,-3.0,3.0,SFO,LAX,337.0,,,0,,0,,,,,
186,1987,12,13,7,1028.0,1023,1200.0,1155,DL,926,,92.0,92.0,,5.0,5.0,ATL,BWI,576.0,,,0,,0,,,,,
187,1987,12,6,7,1842.0,1820,2043.0,2020,WN,958,,61.0,60.0,,23.0,22.0,ONT,PHX,325.0,,,0,,0,,,,,
188,1987,10,17,6,632.0,630,807.0,804,UA,184,,95.0,94.0,,3.0,2.0,SFO,PDX,550.0,,,0,,0,,,,,
189,1987,11,3,2,838.0,835,938.0,925,DL,919,,60.0,50.0,,13.0,3.0,ATL,TLH,223.0,,,0,,0,,,,,
190,1987,11,28,6,1915.0,1900,2015.0,1953,PI,384,,60.0,53.0,,22.0,15.0,ROA,BWI,221.0,,,0,,0,,,,,
191,1987,11,11,3,1833.0,1831,1922.0,1924,AA,543,,49.0,53.0,,-2.0,2.0,DFW,OKC,175.0,,,0,,0,,,,,
192,1987,12,10,4,811.0,810,913.0,913,PS,1412,,62.0,63.0,,0.0,1.0,SFO,BUR,326.0,,,0,,0,,,,,
193,1987,11,29,7,30.0,2254,54.0,2314,EA,411,,24.0,20.0,,100.0,96.0,FLL,MIA,21.0,,,0,,0,,,,,
194,1987,10,17,6,1603.0,1600,1705.0,1659,DL,577,,62.0,59.0,,6.0,3.0,PWM,LGA,270.0,,,0,,0,,,,,
195,1987,10,9,5,2135.0,2125,2238.0,2234,US,364,,63.0,69.0,,4.0,10.0,PIT,PHF,308.0,,,0,,0,,,,,
196,1987,10,17,6,831.0,829,1146.0,1141,AA,146,,135.0,132.0,,5.0,2.0,DFW,JAX,919.0,,,0,,0,,,,,
197,1987,10,6,2,1856.0,1855,2012.0,2002,PS,1909,,76.0,67.0,,10.0,1.0,LAX,SMF,373.0,,,0,,0,,,,,
198,1987,12,5,6,1548.0,1540,1935.0,1918,NW,1648,,167.0,158.0,,17.0,8.0,MEM,BOS,1139.0,,,0,,0,,,,,
199,1987,11,16,1,1940.0,1820,2253.0,2118,CO,928,,133.0,118.0,,95.0,80.0,MSY,MIA,674.0,,,0,,0,,,,,
200,1987,12,22,2,749.0,740,1007.0,949,UA,463,,138.0,129.0,,18.0,9.0,ORD,MSY,837.0,,,0,,0,,,,,
201,1987,11,19,4,1634.0,1620,1750.0,1725,US,98,,76.0,65.0,,25.0,14.0,PIT,ALB,367.0,,,0,,0,,,,,
202,1987,12,6,7,1802.0,1751,1838.0,1825,DL,586,,36.0,34.0,,13.0,11.0,BOS,PWM,95.0,,,0,,0,,,,,
203,1987,10,28,3,1147.0,1145,1230.0,1231,DL,1696,,43.0,46.0,,-1.0,2.0,SLC,JAC,205.0,,,0,,0,,,,,
204,1987,10,22,4,908.0,859,1000.0,958,PI,318,,52.0,59.0,,2.0,9.0,CLT,RIC,256.0,,,0,,0,,,,,
205,1987,11,23,1,1839.0,1834,2021.0,2003,AA,1063,,102.0,89.0,,18.0,5.0,DAB,RDU,480.0,,,0,,0,,,,,
206,1987,11,21,6,1835.0,1820,2122.0,2044,AA,688,,227.0,204.0,,38.0,15.0,SJU,JFK,1597.0,,,0,,0,,,,,
207,1987,12,11,5,1459.0,1445,1643.0,1633,EA,215,,104.0,108.0,,10.0,14.0,DCA,ATL,547.0,,,0,,0,,,,,
208,1987,12,22,2,2035.0,2034,2338.0,2327,TW,570,,123.0,113.0,,11.0,1.0,STL,BWI,737.0,,,0,,0,,,,,
209,1987,11,12,4,1600.0,1543,1634.0,1615,NW,808,,34.0,32.0,,19.0,17.0,RSW,FLL,104.0,,,0,,0,,,,,
210,1987,11,3,2,2032.0,2025,2136.0,2115,PI,758,,64.0,50.0,,21.0,7.0,MIA,MCO,193.0,,,0,,0,,,,,
211,1987,12,24,4,1710.0,1655,1932.0,1907,DL,1575,,82.0,72.0,,25.0,15.0,RNO,SLC,422.0,,,0,,0,,,,,
212,1987,10,21,3,1732.0,1720,1920.0,1925,WN,415,,108.0,125.0,,-5.0,12.0,PHX,SFO,651.0,,,0,,0,,,,,
213,1987,11,17,2,1920.0,1850,2027.0,1950,NW,317,,67.0,60.0,,37.0,30.0,MSP,FAR,223.0,,,0,,0,,,,,
214,1987,11,22,7,1216.0,1200,1338.0,1317,US,61,,82.0,77.0,,21.0,16.0,LGA,PIT,335.0,,,0,,0,,,,,
215,1987,11,27,5,1409.0,1350,1503.0,1450,WN,70,,54.0,60.0,,13.0,19.0,HRL,HOU,276.0,,,0,,0,,,,,
216,1987,11,19,4,1757.0,1715,1837.0,1759,UA,283,,100.0,104.0,,38.0,42.0,DEN,LAS,629.0,,,0,,0,,,,,
217,1987,12,17,4,1829.0,1800,1934.0,1916,UA,811,,125.0,136.0,,18.0,29.0,DEN,LAX,862.0,,,0,,0,,,,,
218,1987,12,16,3,1729.0,1700,1836.0,1757,US,529,,67.0,57.0,,39.0,29.0,ALB,PHL,212.0,,,0,,0,,,,,
219,1987,12,5,6,1647.0,1635,1750.0,1747,US,232,,63.0,72.0,,3.0,12.0,BOS,PHL,280.0,,,0,,0,,,,,
220,1987,10,21,3,1940.0,1852,2107.0,2024,TW,491,,207.0,212.0,,43.0,48.0,STL,LAS,1372.0,,,0,,0,,,,,
221,1987,10,30,5,1752.0,1740,1949.0,1934,DL,415,,177.0,174.0,,15.0,12.0,DCA,DFW,1192.0,,,0,,0,,,,,
222,1987,11,20,5,1959.0,1955,2118.0,2103,PI,909,,79.0,68.0,,15.0,4.0,PVD,BWI,328.0,,,0,,0,,,,,
223,1987,12,1,2,1118.0,1040,1357.0,1310,HP,491,,99.0,90.0,,47.0,38.0,LAS,DEN,629.0,,,0,,0,,,,,
224,1987,10,2,5,654.0,645,953.0,942,UA,642,,119.0,117.0,,11.0,9.0,RNO,DEN,804.0,,,0,,0,,,,,
225,1987,11,25,3,1054.0,1038,1204.0,1138,NW,488,,70.0,60.0,,26.0,16.0,STL,MEM,256.0,,,0,,0,,,,,
226,1987,10,10,6,952.0,940,1115.0,1118,CO,282,,83.0,98.0,,-3.0,12.0,CLE,BOS,563.0,,,0,,0,,,,,
227,1987,10,12,1,2045.0,2040,2138.0,2136,US,670,,53.0,56.0,,2.0,5.0,PHL,ORF,211.0,,,0,,0,,,,,
228,1987,10,10,6,727.0,720,830.0,825,AS,181,,63.0,65.0,,5.0,7.0,LGB,SJC,324.0,,,0,,0,,,,,
229,1987,12,6,7,2040.0,2030,2340.0,2324,UA,218,,120.0,114.0,,16.0,10.0,ORD,EWR,719.0,,,0,,0,,,,,
230,1987,11,29,7,2220.0,2214,2352.0,2335,DL,143,,272.0,261.0,,17.0,6.0,ATL,LAX,1946.0,,,0,,0,,,,,
231,1987,10,7,3,2014.0,2009,2338.0,2335,DL,680,,144.0,146.0,,3.0,5.0,DFW,RDU,1062.0,,,0,,0,,,,,
232,1987,12,25,5,1811.0,1745,1912.0,1840,PI,781,,61.0,55.0,,32.0,26.0,RIC,CLT,256.0,,,0,,0,,,,,
233,1987,11,8,7,931.0,925,1133.0,1125,NW,341,,302.0,300.0,,8.0,6.0,DTW,SFO,2079.0,,,0,,0,,,,,
234,1987,11,25,3,1731.0,1730,1809.0,1802,AA,1063,,38.0,32.0,,7.0,1.0,MLB,DAB,78.0,,,0,,0,,,,,
235,1987,11,25,3,1625.0,1605,1810.0,1746,DL,161,,105.0,101.0,,24.0,20.0,DTW,ATL,594.0,,,0,,0,,,,,
236,1987,11,10,2,1808.0,1725,2107.0,2005,US,227,,119.0,100.0,,62.0,43.0,BNA,PHL,675.0,,,0,,0,,,,,
237,1987,10,14,3,718.0,715,827.0,822,CO,160,,69.0,67.0,,5.0,3.0,HPN,IAD,247.0,,,0,,0,,,,,
238,1987,12,16,3,1137.0,1100,1300.0,1220,NW,129,,83.0,80.0,,40.0,37.0,ORD,MSP,334.0,,,0,,0,,,,,
239,1987,10,29,4,43.0,35,617.0,605,AA,396,,214.0,210.0,,12.0,8.0,SEA,DFW,1660.0,,,0,,0,,,,,
240,1987,12,30,3,749.0,705,847.0,759,UA,1580,,118.0,114.0,,48.0,44.0,PHX,SFO,651.0,,,0,,0,,,,,
241,1987,11,5,4,656.0,655,742.0,740,PI,38,,46.0,45.0,,2.0,1.0,LAN,DAY,200.0,,,0,,0,,,,,
242,1987,12,28,1,726.0,724,858.0,859,AA,345,,92.0,95.0,,-1.0,2.0,MSY,DFW,448.0,,,0,,0,,,,,
243,1987,10,10,6,2026.0,2008,2130.0,2110,UA,673,,124.0,122.0,,20.0,18.0,ALB,ORD,723.0,,,0,,0,,,,,
244,1987,10,8,4,1452.0,1450,1552.0,1539,PI,419,,60.0,49.0,,13.0,2.0,CHA,CLT,242.0,,,0,,0,,,,,
245,1987,11,5,4,1204.0,1011,1302.0,1049,PS,1871,,58.0,38.0,,133.0,113.0,SAN,LAX,109.0,,,0,,0,,,,,
246,1987,10,25,7,1225.0,1220,1338.0,1333,US,517,,73.0,73.0,,5.0,5.0,PHL,RDU,336.0,,,0,,0,,,,,
247,1987,12,13,7,906.0,905,1004.0,1012,UA,801,,58.0,67.0,,-8.0,1.0,IAD,JFK,228.0,,,0,,0,,,,,
248,1987,10,6,2,929.0,842,1113.0,1030,PS,1517,,104.0,108.0,,43.0,47.0,SFO,GEG,733.0,,,0,,0,,,,,
249,1987,11,8,7,1635.0,1555,1816.0,1725,NW,998,,101.0,90.0,,51.0,40.0,MEM,DFW,432.0,,,0,,0,,,,,
250,1987,11,26,4,1850.0,1846,2005.0,2001,AA,2209,,75.0,75.0,,4.0,4.0,SNA,SJC,342.0,,,0,,0,,,,,
251,1987,12,29,2,925.0,905,1053.0,1024,AA,1015,,88.0,79.0,,29.0,20.0,RDU,ATL,356.0,,,0,,0,,,,,
252,1987,11,30,1,1749.0,1725,1915.0,1845,US,139,,86.0,80.0,,30.0,24.0,DTW,PHL,453.0,,,0,,0,,,,,
253,1987,10,30,5,2005.0,1955,2155.0,2149,UA,268,,50.0,54.0,,6.0,10.0,ORD,IND,177.0,,,0,,0,,,,,
254,1987,12,19,6,1215.0,1150,1245.0,1215,PI,446,,30.0,25.0,,30.0,25.0,LYH,CHO,70.0,,,0,,0,,,,,
255,1987,11,26,4,948.0,945,1030.0,1030,US,366,,42.0,45.0,,0.0,3.0,PIT,CMH,144.0,,,0,,0,,,,,
256,1987,11,11,3,1001.0,955,1130.0,1112,DL,464,,89.0,77.0,,18.0,6.0,TPA,ATL,406.0,,,0,,0,,,,,
257,1987,12,29,2,1448.0,1431,1559.0,1530,DL,1807,,71.0,59.0,,29.0,17.0,BZN,SLC,347.0,,,0,,0,,,,,
258,1987,10,12,1,1402.0,1400,1458.0,1440,PI,450,,56.0,40.0,,18.0,2.0,LYH,CLT,175.0,,,0,,0,,,,,
259,1987,10,19,1,1318.0,1315,1410.0,1410,PI,53,,52.0,55.0,,0.0,3.0,CLT,SAV,213.0,,,0,,0,,,,,
260,1987,11,30,1,711.0,655,851.0,817,AA,2345,,100.0,82.0,,34.0,16.0,SNA,SJC,342.0,,,0,,0,,,,,
261,1987,12,6,7,1813.0,1720,1958.0,1851,CO,561,,165.0,151.0,,67.0,53.0,DEN,SFO,967.0,,,0,,0,,,,,
262,1987,12,20,7,1537.0,1526,1659.0,1651,PI,39,,82.0,85.0,,8.0,11.0,CLT,MCO,468.0,,,0,,0,,,,,
263,1987,10,24,6,1033.0,1010,1422.0,1410,WN,863,,109.0,120.0,,12.0,23.0,PHX,SAT,843.0,,,0,,0,,,,,
264,1987,12,14,1,638.0,635,734.0,739,AA,816,,56.0,64.0,,-5.0,3.0,HOU,DFW,247.0,,,0,,0,,,,,
265,1987,10,28,3,1029.0,1020,1050.0,1045,WN,726,,81.0,85.0,,5.0,9.0,ABQ,LAS,487.0,,,0,,0,,,,,
266,1987,12,19,6,2255.0,2110,8.0,2243,NW,694,,73.0,93.0,,85.0,105.0,DTW,BDL,548.0,,,0,,0,,,,,
267,1987,11,30,1,1621.0,1615,1745.0,1715,NW,549,,84.0,60.0,,30.0,6.0,MEM,MGM,280.0,,,0,,0,,,,,
268,1987,11,20,5,1630.0,1615,1900.0,1833,EA,598,,90.0,78.0,,27.0,15.0,MSY,ATL,425.0,,,0,,0,,,,,
269,1987,12,2,3,1825.0,1625,2050.0,1828,EA,73,,325.0,303.0,,142.0,120.0,ATL,SFO,2139.0,,,0,,0,,,,,
270,1987,10,18,7,2106.0,2055,2152.0,2145,DL,1939,,46.0,50.0,,7.0,11.0,LAX,FAT,209.0,,,0,,0,,,,,
271,1987,11,29,7,1915.0,1914,2015.0,2008,AA,1088,,60.0,54.0,,7.0,1.0,CHS,RDU,217.0,,,0,,0,,,,,
272,1987,11,23,1,1606.0,1600,1735.0,1714,AA,2147,,89.0,74.0,,21.0,6.0,LAX,SFO,337.0,,,0,,0,,,,,
273,1987,10,1,4,1329.0,1324,1418.0,1405,DL,408,,49.0,41.0,,13.0,5.0,ATL,TYS,152.0,,,0,,0,,,,,
274,1987,12,13,7,2154.0,2145,2243.0,2229,UA,469,,49.0,44.0,,14.0,9.0,MSY,JAN,160.0,,,0,,0,,,,,
275,1987,11,5,4,1539.0,1535,1651.0,1652,US,88,,72.0,77.0,,-1.0,4.0,PHL,PWM,365.0,,,0,,0,,,,,
276,1987,11,5,4,1046.0,1045,1313.0,1315,PI,487,,87.0,90.0,,-2.0,1.0,ORD,ROA,531.0,,,0,,0,,,,,
277,1987,10,29,4,1545.0,1540,1613.0,1605,PI,433,,28.0,25.0,,8.0,5.0,ORF,RIC,75.0,,,0,,0,,,,,
278,1987,11,16,1,2130.0,2123,2235.0,2216,EA,474,,65.0,53.0,,19.0,7.0,CAE,ATL,191.0,,,0,,0,,,,,
279,1987,10,16,5,1531.0,1520,1624.0,1615,PI,878,,53.0,55.0,,9.0,11.0,EWR,SYR,194.0,,,0,,0,,,,,
280,1987,10,15,4,1240.0,1225,1349.0,1343,CO,177,,69.0,78.0,,6.0,15.0,DTW,IAD,383.0,,,0,,0,,,,,
281,1987,11,12,4,1546.0,1540,2056.0,2102,UA,686,,190.0,202.0,,-6.0,6.0,LAS,ORD,1515.0,,,0,,0,,,,,
282,1987,12,15,2,951.0,939,1040.0,1023,AA,621,,169.0,164.0,,17.0,12.0,DFW,LAS,1055.0,,,0,,0,,,,,
283,1987,10,25,7,1449.0,1431,1522.0,1501,PS,1892,,33.0,30.0,,21.0,18.0,BLI,SEA,94.0,,,0,,0,,,,,
284,1987,11,17,2,2020.0,2000,2130.0,2105,US,17,,70.0,65.0,,25.0,20.0,PIT,TRI,301.0,,,0,,0,,,,,
285,1987,10,16,5,846.0,845,1703.0,1648,UA,4,,317.0,303.0,,15.0,1.0,LAX,EWR,2454.0,,,0,,0,,,,,
286,1987,10,12,1,1618.0,1615,1657.0,1648,PI,276,,39.0,33.0,,9.0,3.0,AVL,CLT,92.0,,,0,,0,,,,,
287,1987,10,8,4,810.0,800,946.0,930,PI,15,,156.0,150.0,,16.0,10.0,CLT,DFW,936.0,,,0,,0,,,,,
288,1987,12,31,4,1558.0,1555,1717.0,1718,AA,2505,,79.0,83.0,,-1.0,3.0,PSP,SFO,421.0,,,0,,0,,,,,
289,1987,11,30,1,2031.0,2017,2304.0,2247,TW,190,,93.0,90.0,,17.0,14.0,STL,PIT,553.0,,,0,,0,,,,,
290,1987,12,31,4,747.0,744,,848,AA,493,,,64.0,,,3.0,SAT,DFW,247.0,,,0,,1,,,,,
291,1987,12,27,7,1231.0,1230,1321.0,1322,US,49,,50.0,52.0,,-1.0,1.0,DCA,PIT,205.0,,,0,,0,,,,,
292,1987,10,15,4,2049.0,2030,2141.0,2120,HP,66,,52.0,50.0,,21.0,19.0,PHX,LAS,256.0,,,0,,0,,,,,
293,1987,10,10,6,1258.0,1252,1521.0,1529,TW,462,,143.0,157.0,,-8.0,6.0,PBI,LGA,1035.0,,,0,,0,,,,,
294,1987,12,9,3,701.0,700,1151.0,1154,AA,606,,170.0,174.0,,-3.0,1.0,LAX,DFW,1235.0,,,0,,0,,,,,
295,1987,11,9,1,656.0,655,914.0,913,AA,342,,138.0,138.0,,1.0,1.0,IAH,ORD,925.0,,,0,,0,,,,,
296,1987,11,29,7,2150.0,2145,2235.0,2228,NW,104,,45.0,43.0,,7.0,5.0,MSP,DLH,144.0,,,0,,0,,,,,
297,1987,11,11,3,1426.0,1335,1638.0,1447,US,636,,132.0,72.0,,111.0,51.0,CLE,EWR,404.0,,,0,,0,,,,,
298,1987,12,20,7,1755.0,1750,1905.0,1848,NW,837,,70.0,58.0,,17.0,5.0,MGM,MEM,280.0,,,0,,0,,,,,
299,1987,10,18,7,1520.0,1510,2202.0,2206,DL,130,,222.0,236.0,,-4.0,10.0,LAX,ATL,1946.0,,,0,,0,,,,,
300,1987,12,26,6,1651.0,1645,1931.0,1934,UA,942,,100.0,109.0,,-3.0,6.0,ORD,ORF,717.0,,,0,,0,,,,,
301,1987,11,17,2,1752.0,1740,1902.0,1843,PS,1919,,70.0,63.0,,19.0,12.0,LAX,SJC,308.0,,,0,,0,,,,,
302,1987,11,13,5,2017.0,2010,2247.0,2234,UA,1200,,150.0,144.0,,13.0,7.0,LAX,SEA,954.0,,,0,,0,,,,,
303,1987,11,17,2,923.0,915,1117.0,1110,NW,450,,114.0,115.0,,7.0,8.0,MEM,MSP,700.0,,,0,,0,,,,,
304,1987,11,22,7,1607.0,1604,1758.0,1754,EA,602,,111.0,110.0,,4.0,3.0,ATL,PHL,665.0,,,0,,0,,,,,
305,1987,12,1,2,854.0,835,1148.0,1119,US,611,,174.0,164.0,,29.0,19.0,PHL,RSW,992.0,,,0,,0,,,,,
306,1987,10,30,5,940.0,855,1025.0,935,HP,1232,,45.0,40.0,,50.0,45.0,FLG,PHX,119.0,,,0,,0,,,,,
307,1987,12,20,7,1701.0,1700,2102.0,2053,NW,104,,181.0,173.0,,9.0,1.0,PHX,MSP,1276.0,,,0,,0,,,,,
308,1987,12,11,5,1524.0,1520,1620.0,1620,DL,302,,56.0,60.0,,0.0,4.0,DFW,LIT,304.0,,,0,,0,,,,,
309,1987,11,1,7,1240.0,1220,2035.0,2009,PI,6,,295.0,289.0,,26.0,20.0,SFO,CLT,2296.0,,,0,,0,,,,,
310,1987,12,15,2,1355.0,1325,1846.0,1818,CO,908,,171.0,173.0,,28.0,30.0,LAX,AUS,1242.0,,,0,,0,,,,,
311,1987,10,25,7,1405.0,1400,1955.0,1954,UA,412,,230.0,234.0,,1.0,5.0,LAX,ORD,1745.0,,,0,,0,,,,,
312,1987,11,5,4,910.0,900,1022.0,1017,UA,1104,,72.0,77.0,,5.0,10.0,LAX,SFO,337.0,,,0,,0,,,,,
313,1987,12,22,2,1420.0,1346,1415.0,1332,PI,439,,55.0,46.0,,43.0,34.0,DAY,CMI,216.0,,,0,,0,,,,,
314,1987,10,9,5,1550.0,1532,1735.0,1721,PI,83,,105.0,109.0,,14.0,18.0,CLT,MIA,650.0,,,0,,0,,,,,
315,1987,11,19,4,1554.0,1550,1738.0,1741,PS,1931,,104.0,111.0,,-3.0,4.0,SFO,GEG,733.0,,,0,,0,,,,,
316,1987,12,13,7,1425.0,1421,1519.0,1514,PI,304,,54.0,53.0,,5.0,4.0,CLT,HTS,235.0,,,0,,0,,,,,
317,1987,10,10,6,1252.0,1235,1632.0,1617,NW,942,,160.0,162.0,,15.0,17.0,MEM,BOS,1139.0,,,0,,0,,,,,
318,1987,11,13,5,1113.0,1112,1230.0,1230,AA,603,,137.0,138.0,,0.0,1.0,EWR,ORD,719.0,,,0,,0,,,,,
319,1987,11,16,1,1340.0,1326,1458.0,1420,DL,753,,138.0,114.0,,38.0,14.0,ATL,HOU,696.0,,,0,,0,,,,,
320,1987,11,15,7,2201.0,2145,2240.0,2215,DL,1677,,99.0,90.0,,25.0,16.0,SLC,GEG,546.0,,,0,,0,,,,,
321,1987,11,24,2,1639.0,1610,1702.0,1640,WN,306,,83.0,90.0,,22.0,29.0,AUS,ELP,528.0,,,0,,0,,,,,
322,1987,10,16,5,1605.0,1435,1718.0,1545,HP,29,,73.0,70.0,,93.0,90.0,PHX,LAX,370.0,,,0,,0,,,,,
323,1987,12,19,6,1410.0,1105,1516.0,1207,AA,419,,126.0,122.0,,189.0,185.0,DFW,DEN,641.0,,,0,,0,,,,,
324,1987,12,1,2,1001.0,957,1353.0,1320,DL,356,,172.0,143.0,,33.0,4.0,DFW,DCA,1192.0,,,0,,0,,,,,
325,1987,11,29,7,2029.0,2020,2123.0,2123,CO,530,,54.0,63.0,,0.0,9.0,IAH,BTR,253.0,,,0,,0,,,,,
326,1987,10,12,1,1349.0,1326,1549.0,1527,EA,894,,120.0,121.0,,22.0,23.0,MIA,RDU,700.0,,,0,,0,,,,,
327,1987,12,9,3,1614.0,1506,1744.0,1636,AA,2022,,90.0,90.0,,68.0,68.0,SEA,RNO,564.0,,,0,,0,,,,,
328,1987,11,6,5,1613.0,1555,1710.0,1700,WN,852,,117.0,125.0,,10.0,18.0,PHX,SFO,651.0,,,0,,0,,,,,
329,1987,12,22,2,1006.0,1000,1106.0,1103,US,310,,60.0,63.0,,3.0,6.0,PHL,ROC,257.0,,,0,,0,,,,,
330,1987,12,26,6,1952.0,1935,2047.0,2030,AA,675,,55.0,55.0,,17.0,17.0,BNA,MEM,200.0,,,0,,0,,,,,
331,1987,12,14,1,1524.0,1505,1704.0,1638,CO,107,,160.0,153.0,,26.0,19.0,MIA,IAH,964.0,,,0,,0,,,,,
332,1987,12,17,4,1051.0,1040,1033.0,1020,UA,651,,42.0,40.0,,13.0,11.0,TYS,BNA,152.0,,,0,,0,,,,,
333,1987,12,22,2,1828.0,1645,1934.0,1751,CO,662,,66.0,66.0,,103.0,103.0,MFE,IAH,316.0,,,0,,0,,,,,
334,1987,12,24,4,1700.0,1535,2157.0,2100,CO,582,,177.0,205.0,,57.0,85.0,DEN,IAD,1452.0,,,0,,0,,,,,
335,1987,11,1,7,1717.0,1710,1807.0,1800,UA,916,,50.0,50.0,,7.0,7.0,ORF,IAD,157.0,,,0,,0,,,,,
336,1987,11,14,6,757.0,745,827.0,816,CO,1607,,90.0,91.0,,11.0,12.0,BIS,DEN,517.0,,,0,,0,,,,,
337,1987,10,1,4,1657.0,1649,1751.0,1745,DL,434,,54.0,56.0,,6.0,8.0,ATL,JAX,270.0,,,0,,0,,,,,
338,1987,11,10,2,1909.0,1840,1946.0,1918,US,165,,37.0,38.0,,28.0,29.0,CLE,PIT,105.0,,,0,,0,,,,,
339,1987,12,30,3,2050.0,2040,522.0,512,UA,36,,332.0,332.0,,10.0,10.0,ANC,ORD,2846.0,,,0,,0,,,,,
340,1987,10,26,1,1203.0,1148,1246.0,1235,DL,348,,43.0,47.0,,11.0,15.0,DFW,SHV,190.0,,,0,,0,,,,,
341,1987,12,31,4,1311.0,1210,1404.0,1304,NW,464,,53.0,54.0,,60.0,61.0,DTW,BUF,240.0,,,0,,0,,,,,
342,1987,11,9,1,1949.0,1930,2123.0,2101,US,251,,94.0,91.0,,22.0,19.0,LGA,CLE,418.0,,,0,,0,,,,,
343,1987,12,22,2,2025.0,2010,2036.0,2015,NW,627,,71.0,65.0,,21.0,15.0,DTW,GRB,288.0,,,0,,0,,,,,
344,1987,10,19,1,2008.0,2005,2120.0,2120,WN,422,,72.0,75.0,,0.0,3.0,HOU,OKC,419.0,,,0,,0,,,,,
345,1987,11,2,1,1453.0,1450,1544.0,1544,US,471,,51.0,54.0,,0.0,3.0,AVP,PIT,243.0,,,0,,0,,,,,
346,1987,11,19,4,1420.0,1410,1426.0,1413,EA,329,,66.0,63.0,,13.0,10.0,ATL,PNS,272.0,,,0,,0,,,,,
347,1987,12,27,7,1702.0,1700,1804.0,1810,PI,387,,62.0,70.0,,-6.0,2.0,JFK,BWI,184.0,,,0,,0,,,,,
348,1987,12,14,1,2156.0,2150,27.0,19,NW,758,,91.0,89.0,,8.0,6.0,MSP,DTW,528.0,,,0,,0,,,,,
349,1987,11,11,3,1315.0,1205,1447.0,1320,DL,975,,152.0,135.0,,87.0,70.0,DFW,PHX,868.0,,,0,,0,,,,,
350,1987,12,17,4,1810.0,1635,2014.0,1835,NW,430,,64.0,60.0,,99.0,95.0,MKE,DTW,238.0,,,0,,0,,,,,
351,1987,12,12,6,1738.0,1650,1912.0,1813,PS,1725,,94.0,83.0,,59.0,48.0,SFO,EUG,451.0,,,0,,0,,,,,
352,1987,10,21,3,1420.0,1405,1636.0,1629,EA,862,,136.0,144.0,,7.0,15.0,MCO,LGA,950.0,,,0,,0,,,,,
353,1987,12,18,5,1819.0,1752,2214.0,2137,UA,598,,175.0,165.0,,37.0,27.0,ORD,MIA,1197.0,,,0,,0,,,,,
354,1987,10,21,3,905.0,900,1121.0,1054,DL,363,,196.0,174.0,,27.0,5.0,DCA,DFW,1192.0,,,0,,0,,,,,
355,1987,12,15,2,2245.0,2205,41.0,10,DL,820,,116.0,125.0,,31.0,40.0,DFW,ORD,802.0,,,0,,0,,,,,
356,1987,11,21,6,1304.0,1253,1354.0,1344,AA,690,,50.0,51.0,,10.0,11.0,DFW,OKC,175.0,,,0,,0,,,,,
357,1987,11,10,2,1244.0,1239,1749.0,1730,AA,184,,185.0,171.0,,19.0,5.0,LAX,DFW,1235.0,,,0,,0,,,,,
358,1987,10,3,6,1435.0,1415,1925.0,1915,AA,685,,170.0,180.0,,10.0,20.0,SBA,DFW,1315.0,,,0,,0,,,,,
359,1987,11,7,6,950.0,945,1438.0,1430,PA (1),221,,228.0,225.0,,8.0,5.0,JFK,STT,1623.0,,,0,,0,,,,,
360,1987,12,4,5,1956.0,1910,58.0,12,UA,346,,182.0,182.0,,46.0,46.0,DEN,IAD,1452.0,,,0,,0,,,,,
361,1987,12,13,7,1652.0,1650,1750.0,1749,PI,731,,58.0,59.0,,1.0,2.0,LEX,CLT,282.0,,,0,,0,,,,,
362,1987,10,28,3,1854.0,1840,2015.0,1945,DL,757,,81.0,65.0,,30.0,14.0,CVG,RDU,390.0,,,0,,0,,,,,
363,1987,12,24,4,1251.0,1234,1405.0,1351,UA,1163,,74.0,77.0,,14.0,17.0,SFO,ONT,363.0,,,0,,0,,,,,
364,1987,10,2,5,1422.0,1420,1741.0,1730,CO,84,,139.0,130.0,,11.0,2.0,LAX,DEN,862.0,,,0,,0,,,,,
365,1987,11,25,3,1058.0,1011,1156.0,1049,PS,1871,,58.0,38.0,,67.0,47.0,SAN,LAX,109.0,,,0,,0,,,,,
366,1987,12,18,5,1225.0,1112,1335.0,1227,NW,1424,,70.0,75.0,,68.0,73.0,MOT,MSP,449.0,,,0,,0,,,,,
367,1987,12,29,2,701.0,700,821.0,815,PI,206,,80.0,75.0,,6.0,1.0,SDF,DCA,474.0,,,0,,0,,,,,
368,1987,12,1,2,2139.0,2125,2258.0,2240,US,438,,79.0,75.0,,18.0,14.0,PIT,BDL,406.0,,,0,,0,,,,,
369,1987,10,12,1,1712.0,1645,1813.0,1735,HP,1254,,61.0,50.0,,38.0,27.0,LAS,PHX,256.0,,,0,,0,,,,,
370,1987,10,7,3,831.0,830,1200.0,1140,UA,53,,389.0,370.0,,20.0,1.0,BOS,SFO,2704.0,,,0,,0,,,,,
